444.5	0.4	0.5650
519.50	0.15	15.1412
660.2	0.6	0.9040
727.15	0.17	2.3729
943.0	1.0	0.5650
1040.1	1.5	0.3390
1151.24	0.20	1.2429
1390.16	0.20	2.4859
1482.0	0.3	1.4689
1670.71	0.20	1.4689
1942.64	0.20	100.0000
2001.6	0.4	21.3559
2009.8	0.3	12.9944
2290.2	0.8	1.8079
2606.5	0.2	1.8079
2660.3	2.0	1.4689
2768.8	2.0	3.1638
2809.8	0.5	4.2938
3067.3	2.0	0.7910
3083.0	1.5	0.7910
3351.0	1.5	0.4520
3585.2	0.6	1.8079
3610.2	0.4	6.7797
3759.4	0.5	3.5028
3947	3	0.4520
4418.8	0.6	19.3220
4517.7	3.0	0.7910
4559.7	1.5	0.1130
4749.4	0.6	2.9379
4838.7	3.0	0.5650
4944.4	2.0	0.9040
4962.7	0.6	2.0339
5313.7	3.0	0.3390
5692.8	0.8	1.2429
5900.4	0.8	7.9096
6352.0	3.0	0.2260
6420.7	1.0	49.1525
174.23	0.07	100.0000
349.11	0.10	5.4545
464.96	0.12	6.7532
492.5	0.6	0.1299
565.6	1.0	0.3896
576.4	0.5	0.9091
814.51	0.10	6.2338
917.0	1.0	0.6494
942.7	1.0	0.3896
957.8	0.3	1.2987
1026.0	0.6	0.5195
1169.66	0.24	5.1948
1186.6	0.5	0.3896
1260.58	0.07	23.7662
1434.72	0.13	11.4286
1710.1	0.4	1.4286
1725.68	0.07	57.1429
1751.1	0.3	0.2597
1900.20	0.12	15.3247
1938.1	0.5	0.6494
1942	4	1.2987
1983.7	0.4	1.2987
2074.71	0.09	10.2597
2178	3	0.2597
2287.4	0.6	1.1688
2403.3	1.1	1.2987
2415.2	0.3	2.8571
2608.2	1.5	1.4286
2667.7	0.2	4.2857
2716.0	0.3	2.0779
2799.10	0.20	4.4156
2842.3	0.3	0.9091
2947.10	0.20	0.3896
3066.9	0.4	1.6883
3099.3	0.5	1.1688
3180.8	0.3	0.9091
3243.5	0.3	3.1169
3565.0	0.3	0.3896
3576.8	0.3	2.2078
3609.3	0.3	0.9091
3631.9	0.3	1.1688
3996.10	0.22	13.3766
4121.6	1.0	0.3896
4173.3	0.3	3.1169
4573.3	0.6	5.3247
4630.3	1.0	1.2987
5165.0	0.3	12.5974
5515.0	0.4	70.5195
5979.6	0.3	13.8961
7.24E+3	N/A	0.2727
