122.08	0.02	1.7241
136.52	0.02	14.1379
211.87	0.09	0.2759
230.29	0.02	3.0000
251.1	0.3	0.1379
335.9	0.3	0.1379
339.54	0.18	0.2759
352.36	0.01	32.7586
366.75	0.01	5.7931
460.1	0.4	0.1034
564.19	0.06	0.7586
569.92	0.04	1.7931
575.09	0.19	0.6552
598.63	0.14	0.7586
601.3	0.2	0.4828
603.54	0.19	0.5517
657.56	0.09	0.8621
692.03	0.02	16.3793
703.4	0.4	0.1724
706.4	0.2	0.9310
723	2	0.0345
735.1	0.3	0.1379
747.31	0.07	0.4138
749.4	0.4	0.1379
803.09	0.08	0.7241
818.6	0.3	0.1379
834.91	0.08	0.7241
837.9	0.3	0.2414
849.5	0.5	0.1379
870.75	0.17	0.5862
884.78	0.10	0.9655
898.28	0.02	6.5517
920.85	0.02	2.6207
942.0	1.4	0.0690
977.1	0.7	0.1724
988.2	0.5	0.1034
991.8	0.5	0.1379
1006.9	0.5	0.1034
1019.02	0.02	6.0000
1022.0	0.3	0.1724
1026.4	0.3	0.1724
1041.1	0.5	0.1034
1043.9	0.4	0.2414
1077.3	0.3	0.1379
1110.9	0.3	0.1724
1115.64	0.15	0.3103
1119.8	0.6	0.0690
1159.5	1.3	0.0690
1186.0	0.5	0.1379
1197.27	0.06	1.2414
1215.38	0.04	0.3448
1218.55	0.04	0.2414
1250.99	0.09	0.4138
1255.5	0.8	0.0690
1260.60	0.03	8.6207
1263.3	0.3	0.3448
1282.3	0.6	0.3103
1284.0	0.5	0.3448
1300.9	0.4	0.3103
1305.3	0.3	0.2414
1345.2	0.5	0.2069
1355.6	0.4	0.4483
1358.71	0.04	3.1034
1360.48	N/A	0.1724
1369.1	0.2	0.4483
1371.6	0.4	0.2069
1381.7	0.2	0.4483
1412.01	0.12	0.5862
1430.2	0.4	0.1379
1435.58	0.08	0.7586
1447.0	0.3	0.2759
1457.4	0.5	0.1379
1460.9	0.3	0.2759
1487.2	0.9	0.1034
1492.4	0.4	0.2069
1506.0	0.2	0.2759
1584.6	0.3	0.2414
1612.78	0.02	18.5517
1627.05	0.07	0.7241
1646.0	0.3	0.2414
1655.51	0.11	0.5172
1672.1	0.8	0.1379
1674.62	0.12	0.2759
1691.0	1.0	0.2414
1697.34	0.12	0.9310
1700.8	0.3	0.3793
1705.0	0.8	0.1034
1710.2	0.3	0.8621
1717.2	0.3	0.2414
1722.40	0.12	1.1379
1725.29	0.03	21.7241
1760.1	0.2	0.4138
1802.3	0.6	0.1379
1810.51	0.16	0.8621
1812.9	0.5	0.2414
1825.9	0.3	0.3103
1828.9	1.0	0.1034
1836.4	0.4	0.2069
1841.9	0.4	0.3103
1851.3	0.4	0.2069
1855.9	0.4	0.2069
1899.5	0.5	0.2069
1927.6	0.5	0.1379
1931.8	0.7	0.2069
1943.1	0.5	1.0000
1965.3	0.2	1.0000
1973.4	0.4	0.5172
1976.4	1.1	0.1379
1982.1	0.4	0.2759
1987.0	0.7	0.1379
1991.0	1.0	0.1034
2033.2	0.2	0.1724
2039.7	0.4	0.1724
2045.7	0.4	0.2414
2066.17	0.11	1.6897
2068.9	0.5	0.3793
2081.2	0.3	0.3448
2091.85	0.15	1.3103
2097	2	0.1724
2101.3	1.4	0.2759
2104.5	0.5	0.4828
2113.4	0.3	0.5172
2129.48	0.07	2.3103
2138.63	0.17	0.5862
2151.5	0.2	0.5862
2164.69	0.17	0.6897
2186.6	0.4	0.1379
2192.8	0.4	0.8621
2198.2	0.5	0.5862
2202.7	0.8	0.4483
2206.8	0.6	0.7241
2216.2	0.5	0.4138
2246.0	0.5	0.3793
2348.9	0.9	0.2069
2351.7	0.5	0.3793
2385.3	0.4	0.3103
2391.8	0.2	0.7586
2407.4	0.4	0.3448
2415.1	0.3	0.5517
2424.3	0.9	0.2069
2462.1	0.7	0.2414
2466.0	0.9	0.2759
2480.2	0.6	0.2069
2486.0	0.6	0.2759
2490.8	1.3	0.1034
2507.2	0.7	0.1379
2517.0	0.5	0.3448
2526.2	0.3	1.0000
2534.0	0.6	0.2069
2537.1	0.5	0.2759
2562.4	0.5	0.1379
2574.3	0.3	0.3793
2582.0	0.3	0.3103
2598.1	1.1	0.1034
2603.1	1.5	0.2414
2618.9	0.9	0.1724
2654.3	0.4	0.1724
2682.5	0.3	1.4828
2691.6	0.5	0.2414
2696.6	0.3	1.0345
2704.6	0.9	0.1724
2721.17	0.06	4.7241
2734.2	0.3	0.5172
2753.0	0.2	1.4483
2755.9	0.2	1.9655
2815.0	0.6	0.3103
2821.5	0.6	0.3448
2832.46	0.17	1.8276
2835.43	0.17	0.8621
2873.7	0.3	1.2759
2935.8	0.8	0.1724
2943.4	0.5	0.2759
2950.2	0.9	0.2414
2954.04	0.17	1.2414
2970.0	0.3	0.6207
3014.7	0.3	0.4138
3027.55	0.13	0.3793
3047.9	0.7	0.1379
3060.90	0.15	0.5172
3075.1	0.5	0.3793
3103.1	0.4	2.3103
3166.9	1.1	0.5517
3186.0	0.2	2.3448
3225.3	0.4	1.0345
3239.3	0.2	1.2069
3267.05	0.12	4.4483
3291.1	0.2	1.0345
3356.3	0.2	1.1724
3412.90	0.09	5.5517
3436.4	0.3	5.6207
3504.5	0.8	0.6207
3508.6	0.5	0.1724
