1888.4	0.3	0.0695
1919.28	0.07	0.2960
1936.41	0.06	0.4170
1985.27	0.03	8.1839
2028.5	0.5	0.0426
2040.85	0.19	0.1076
2060.58	0.03	1.2803
2152.6	0.3	0.0785
2158.63	0.03	2.1973
2176.84	0.04	0.6390
2198.1	0.4	0.0605
2245.40	0.15	0.1413
2255.18	0.05	0.5157
2263.17	0.04	0.7803
2282.0	0.3	0.0561
2311.00	0.18	0.1076
2317.65	0.20	0.1076
2320.7	0.4	0.0561
2334.4	0.3	0.0695
2341.9	0.4	0.0516
2375.6	0.3	0.0673
2389.25	0.05	0.6726
2392.6	0.3	0.0897
2401.83	0.03	1.7444
2418.65	0.20	0.0942
2478.42	0.07	0.2892
2488.73	0.10	0.1973
2493.8	0.3	0.0717
2496.9	0.3	0.0426
2517.00	0.09	0.5516
2525.4	0.3	0.0740
2538.53	0.04	1.0112
2547.35	0.21	0.0964
2554.69	0.10	0.2780
2572.2	0.4	0.0381
2578.2	0.5	0.0314
2586.98	0.12	0.1592
2593.3	0.4	0.0336
2601.5	0.4	0.0561
2607.10	0.22	0.0919
2613.9	0.3	0.0583
2620.40	0.08	0.2803
2627.4	0.3	0.0650
2633.3	0.3	0.0717
2673.86	0.04	3.5874
2684.19	0.12	0.3722
2687.33	0.04	1.5964
2707.44	0.08	0.3251
2721.59	0.25	0.0852
2745.47	0.06	0.5381
2749.5	0.4	0.0583
2770.5	0.3	0.0874
2779.42	0.14	0.1883
2785.73	0.14	0.1906
2797.7	0.5	0.0471
2822.3	0.3	0.0897
2831.3	0.6	0.0404
2846.9	0.5	0.0583
2874.42	0.19	0.1525
2883.0	0.4	0.0830
2907.5	0.3	0.0740
2938.6	0.4	0.0538
2985.97	0.07	0.7175
3002.5	0.4	0.0561
3022.90	0.20	0.1435
3027.86	0.16	0.1682
3040.5	0.4	0.0673
3046.7	0.7	0.0381
3058.0	0.7	0.0359
3062.5	0.5	0.0516
3101.2	0.6	0.0336
3123.70	0.05	0.7623
3129.6	0.3	0.0740
3160.60	0.06	0.5830
3167.7	0.4	0.1009
3193.77	0.04	1.3498
3215.27	0.08	0.2735
3233.0	0.3	0.0673
3244.90	0.09	0.3386
3264.0	0.5	0.0426
3268.78	0.12	0.1659
3276.32	0.20	0.0987
3288.5	0.3	0.0426
3296.3	0.3	0.0852
3302.11	0.24	0.0785
3352.8	0.4	0.0561
3354.5	0.4	0.1076
3359.5	0.4	0.0605
3369.4	0.4	0.0516
3393.05	0.20	0.0942
3426.3	0.5	0.2108
3428.0	0.4	0.2152
3436.9	0.3	0.1704
3440.37	0.17	0.2063
3446.77	0.17	0.1816
3453.67	0.11	0.2937
3487.1	0.4	0.0516
3495.12	0.16	0.2422
3511.07	0.18	0.3901
3513.6	0.3	0.1614
3517.3	0.3	0.0942
3551.94	0.14	0.2915
3569.53	0.13	0.1973
3589.0	0.3	0.1143
3596.4	0.4	0.0897
3603.4	0.7	0.0448
3620.64	0.14	0.2623
3625.6	0.4	0.0762
3632.4	0.6	0.0538
3641.1	0.4	0.1009
3658.9	0.3	0.1121
3697.7	0.6	0.0717
3700.9	0.9	0.0695
3703.4	0.8	0.0874
3732.23	0.22	0.3386
3743.71	0.13	0.4036
3794.8	0.4	0.1099
3817.7	0.5	0.0897
3836.1	0.5	0.0740
3870.94	0.07	0.7982
3892.4	0.5	0.0964
3895.4	0.5	0.1009
3913.7	0.3	0.0942
3939.5	0.4	0.0942
3955.2	0.6	0.0561
3973.4	0.5	0.0942
3983.6	0.4	0.1121
4006.30	0.04	2.6906
4019.74	0.05	3.7668
4021.4	0.5	0.1682
4048.2	0.4	0.1076
4066.3	0.3	0.1390
4071.49	0.22	0.1637
4077.6	0.9	0.0493
4080.0	0.7	0.0605
4111.6	0.8	0.0919
4114.4	0.6	0.1570
4164.75	0.11	0.4327
4168.32	0.19	0.2220
4180.5	0.7	0.0404
4204.0	0.7	0.0471
4255.6	0.6	0.0583
4279.8	0.4	0.0762
4305.2	0.6	0.0426
4318.52	0.11	0.2915
4331.24	0.15	0.2534
4335.37	0.23	0.1951
4338.3	0.3	0.1435
4348.2	0.4	0.0695
4356.6	0.3	0.1031
4370.7	0.5	0.0561
4377.65	0.13	0.2691
4390.4	0.3	0.0942
4430.3	0.4	0.0897
4475.58	0.10	0.3363
4487.56	0.25	0.1233
4492.3	0.6	0.0493
4507.04	0.18	0.3655
4545.9	0.5	0.1659
4548.2	0.3	0.3655
4553.0	0.3	0.1592
4577.37	0.14	0.3229
4617.2	0.4	0.1076
4631.2	0.5	0.0807
4639.1	0.6	0.0673
4678.3	0.5	0.1121
4683.0	0.5	0.0964
4693.6	0.5	0.0942
4740.48	0.12	0.5090
4744.7	0.5	0.1054
4760.1	0.4	0.1211
4819.9	0.6	0.0717
4843.76	0.09	0.8722
4871.7	0.8	0.0538
4898.4	0.4	0.1435
4906.1	0.5	0.0964
4922.34	0.25	0.3475
4950.1	0.5	0.2265
5005.5	0.7	0.0695
5025.43	0.25	0.2063
5046.4	0.7	0.0717
5059.8	0.6	0.0897
5064.79	0.07	1.1413
5097.8	0.6	0.0695
5132.6	0.5	0.0628
5148.1	0.3	0.1390
5152.61	0.25	0.1570
5157.9	0.9	0.0336
5173.6	0.3	0.1099
5184.9	0.5	0.0650
5193.4	0.3	0.1256
5234.82	0.10	0.5157
5245.5	0.5	0.0673
5254.46	0.14	0.3274
5287.8	0.7	0.0493
5299.1	0.5	0.1659
5306.7	0.4	0.0897
5320.69	0.18	0.2108
5393.3	0.3	0.1390
5407.76	0.13	0.3475
5419.5	0.6	0.0561
5452.1	0.5	0.0628
5468.5	0.6	0.0628
5472.8	0.5	0.0807
5485.02	0.08	0.8453
5509.46	0.11	0.5000
5527.4	0.5	0.0785
5578.7	0.6	0.0493
5611.8	0.4	0.0807
5640.4	0.7	0.0448
5659.9	0.8	0.0336
5676.64	0.04	2.0964
5710.52	0.10	0.8117
5714.96	0.18	0.3565
5723.0	0.5	0.0785
5759.1	0.7	0.0538
5775.08	0.06	1.5987
5875.2	0.7	0.0381
5886.3	0.7	0.0516
5889.9	0.5	0.0740
5911.3	0.8	0.0359
5933.3	0.7	0.0404
5940.5	0.3	0.1659
5944.3	0.5	0.0874
5952.4	0.5	0.0538
5967.5	0.8	0.0314
5983.4	0.5	0.0538
6003.9	0.7	0.0381
6067.2	0.8	0.0314
6099.4	0.3	0.1390
6162.5	0.6	0.0717
6260.19	0.20	0.1570
6322.29	0.11	1.2489
6351.2	0.4	0.0717
6382.3	0.5	0.0740
6434.01	0.10	0.5000
6458.42	0.18	0.2197
6464.9	0.3	0.2018
6543.44	0.18	1.3139
6608.29	0.15	0.6570
6627.12	0.19	0.2870
6809.91	0.09	0.7466
6839.38	0.12	2.7130
6894.23	0.11	0.6166
6911.7	0.3	0.2197
7032.9	0.7	0.0583
7051.67	0.12	0.4933
7068.67	0.08	0.9305
7275.9	0.9	0.0426
7309.22	0.14	0.4798
7367.31	0.05	4.3722
7380.77	0.04	5.4484
7473.0	0.8	0.0673
7499.4	0.4	0.1704
7516.17	0.04	4.5740
7652.88	0.08	0.9641
7689.5	0.5	0.0964
7761.6	0.8	0.0605
7799.40	0.06	1.5448
7915.1	0.9	0.0493
7951.4	0.8	0.0561
7993.95	0.10	0.6951
8069.26	0.04	7.1300
8117.6	0.9	0.0987
8193.24	0.04	4.2601
8200.88	0.17	0.4641
8263.35	0.05	3.5650
8504.2	0.9	0.0448
9102.10	0.04	19.7982
9228.19	0.09	2.5561
10054.14	0.07	18.4305
11386.50	0.09	48.2063
310.78	0.04	0.1451
339.418	0.015	10.6148
412.96	0.09	0.0307
423.465	0.019	0.6580
450.0	0.3	0.0134
451.58	0.14	0.0163
454.77	0.10	0.0192
464.94	0.03	54.0826
538.54	0.04	0.2147
545.87	0.05	0.2147
609.2	0.3	0.0077
723.93	0.07	0.0490
731.85	0.20	0.0149
735.2	0.4	0.0072
759.3	0.3	0.0110
766.65	0.04	0.1720
797.03	0.06	0.0466
801.78	0.15	0.0163
816.3	0.5	0.0139
818.1	0.7	0.0058
822.6	0.3	0.0101
828.2	0.3	0.0077
836.48	0.03	0.5764
840.8	0.3	0.0168
849.36	0.04	0.1633
877.94	0.03	15.6100
962.00	0.19	0.0163
998.50	0.03	0.1753
1006.3	0.4	0.0106
1008.9	0.4	0.0106
1031.5	0.3	0.0163
1045.76	0.18	0.0283
1048.8	0.3	0.0183
1051.0	0.6	0.0086
1078.27	0.10	0.0418
1103.2	0.4	0.0106
1113.38	0.06	0.1081
1147.98	0.10	0.0307
1156.1	0.5	0.0077
1158.6	0.3	0.0125
1163.5	0.3	0.0183
1188.77	0.03	3.6936
1210.5	0.4	0.0178
1213.92	0.05	0.1417
1214.7	0.4	0.0202
1226.08	0.03	0.8598
1256.49	0.18	0.0264
1264.18	0.20	0.0394
1269.74	0.03	0.1998
1274.5	0.7	0.0134
1275.9	0.4	0.0250
1301.44	0.03	3.6792
1337.87	0.05	0.0807
1340.28	0.03	1.3112
1379.00	0.13	0.0240
1382.1	0.3	0.0154
1386.8	0.3	0.0149
1395.27	0.03	0.3208
1405.7	0.8	0.0082
1414.2	0.6	0.0091
1434.12	0.16	0.0365
1438.58	0.10	0.0975
1446.85	0.04	0.7137
1449.0	0.4	0.0231
1474.81	0.09	0.0663
1490.6	0.3	0.0322
1492.3	0.4	0.0231
1496.2	0.4	0.0130
1501.84	0.03	1.0197
1513.0	0.4	0.0149
1536.90	0.03	1.3112
1539.5	0.3	0.0279
1545.54	0.11	0.0461
1555.8	0.3	0.0283
1557.7	0.7	0.0101
1567.5	0.6	0.0086
1572.1	0.5	0.0110
1592.06	0.08	0.0759
1599.8	0.6	0.0106
1607.07	0.16	0.0581
1609.0	0.3	0.0427
1613.8	0.4	0.0168
1616.1	0.9	0.0139
1623.49	0.13	0.0447
1663.7	0.8	0.0106
1665.8	0.3	0.0264
1679.59	0.07	0.2065
1688.00	0.14	0.0519
1695.64	0.25	0.0375
1704.78	0.09	0.2065
1717.65	0.21	0.0456
1724.17	0.12	0.3569
1725.33	0.21	0.1921
1728.71	0.07	0.1816
1734.70	0.03	1.1527
1778.92	0.20	0.0389
1782.97	0.10	0.0937
1800.02	0.17	0.0658
1802.0	0.3	0.0456
1812.05	0.14	0.0447
1818.7	0.6	0.0154
1820.6	0.3	0.0346
1827.8	0.5	0.0110
1833.3	0.6	0.0106
1836.97	0.12	0.0500
1851.12	0.17	0.0504
1864.2	0.3	0.0240
1872.2	0.3	0.0279
1880.19	0.07	0.2695
1889.13	0.17	0.0903
1891.0	0.7	0.0192
1901.75	0.18	0.0360
1917.0	0.9	0.0091
1923.4	0.4	0.0355
1937.7	0.3	0.0447
1943.3	0.4	0.0351
1948.3	0.4	0.0624
1949.92	0.03	3.2469
1992.76	0.04	1.0187
2001.93	0.10	0.1124
2015.62	0.09	0.8136
2042.0	0.7	0.0480
2050.78	0.15	0.0648
2075.37	0.06	0.1652
2094.05	0.16	0.0581
2112.0	0.3	0.0355
2125.60	0.07	0.1201
2147.77	0.03	0.8314
2154.3	0.4	0.0274
2174.55	0.21	0.0543
2177.3	0.9	0.0125
2242.9	0.5	0.0154
2248.2	0.3	0.0245
2254.68	0.17	0.0476
2258.03	0.13	0.0663
2261.44	0.15	0.1162
2263.35	0.25	0.0548
2267.96	0.11	0.0701
2287.61	0.17	0.0600
2297.0	0.4	0.0202
2303.53	0.05	0.2853
2323.5	0.3	0.0259
2328.7	0.5	0.0418
2330.8	0.4	0.0744
2345.2	0.4	0.0216
2380.4	0.5	0.0211
2384.64	0.04	0.4789
2400.85	0.05	0.3828
2414.92	0.06	0.8646
2421.89	0.06	0.1931
2425.06	0.19	0.0509
2428.53	0.04	0.4659
2437.06	0.06	0.1700
2450.52	0.19	0.0110
2460.67	0.20	0.0211
2465.5	0.4	0.0187
2483.16	0.12	0.0677
2491.3	0.4	0.0240
2497.41	0.07	0.4011
2499.18	0.11	0.1220
2500.6	0.3	0.0591
2505.1	0.5	0.0173
2535.3	0.4	0.0365
2541.45	0.12	0.0572
2545.7	0.4	0.0331
2554.10	0.04	3.0067
2567.89	0.09	0.1537
2574.55	0.11	0.0596
2616.2	0.3	0.0466
2618.6	0.3	0.0495
2626.70	0.19	0.0711
2629.21	0.16	0.0845
2633.38	0.22	0.0490
2636.61	0.22	0.0480
2645.94	0.19	0.0725
2653.90	0.18	0.0754
2662.0	0.3	0.0192
2664.80	0.19	0.0572
2679.6	0.3	0.0432
2684.97	0.05	0.7685
2689.0	0.4	0.0413
2703.78	0.14	0.0821
2716.62	0.06	0.1705
2719.38	0.07	0.2349
2723.93	0.23	0.0178
2727.6	0.3	0.0365
2738.70	0.13	0.0293
2757.59	0.09	0.1225
2763.93	0.23	0.0279
2771.07	0.24	0.0394
2786.5	0.3	0.0331
2808.15	0.05	0.5884
2815.52	0.14	0.1028
2823.1	0.4	0.0355
2833.18	0.11	0.1316
2838.67	0.11	0.1936
2842.10	0.04	3.2325
2852.2	0.4	0.0365
2857.56	0.05	0.2243
2878.22	0.18	0.0735
2892.3	0.5	0.2450
2893.3	0.3	0.5620
2897.65	0.09	0.2267
2912.7	0.8	0.0394
2927.0	0.4	0.0259
2948.3	0.3	0.0620
2951.3	0.3	0.1052
2963.28	0.17	0.0581
2968.52	0.05	0.6052
2976.5	0.9	0.0086
2980.2	0.4	0.0288
2987.5	0.5	0.0197
3003.9	0.9	0.0913
3005.2	0.5	0.1441
3025.67	0.05	0.8477
3029.17	0.20	0.0812
3037.73	0.06	0.3136
3041.70	0.08	0.3208
3045.66	0.17	0.0860
3051.21	0.15	0.0399
3063.85	0.11	0.1374
3072.2	0.4	0.0307
3111.0	0.3	0.0509
3112.8	0.3	0.0240
3125.6	0.6	0.0250
3136.75	0.09	0.0476
3143.84	0.06	0.1455
3156.28	0.16	0.0663
3163.55	0.11	0.0538
3181.45	0.06	0.7445
3184.56	0.25	0.0788
3190.39	0.08	0.1364
3200.54	0.07	0.2339
3214.7	0.4	0.0264
3221.04	0.05	1.0327
3234.08	0.18	0.0283
3244.55	0.06	0.1494
3250.0	0.4	0.0336
3256.63	0.15	0.0768
3262.24	0.14	0.0764
3265.27	0.06	0.3722
3268.8	0.4	0.0427
3289.3	0.4	0.0322
3295.57	0.20	0.1129
3296.62	0.06	0.2354
3303.20	0.16	0.0797
3317.58	0.23	0.0524
3322.7	0.5	0.0255
3334.59	0.25	0.0187
3339.2	0.5	0.0221
3346.62	0.05	0.4486
3367.02	0.06	0.5115
3374.9	0.7	0.0288
3377.34	0.17	0.1306
3381.83	0.06	0.4299
3388.79	0.13	0.0466
3390.6	0.4	0.0749
3393.8	0.5	0.0293
3437.7	0.6	0.0211
3452.32	0.08	0.0639
3496.9	0.6	0.0250
3504.94	0.12	0.1575
3514.06	0.07	0.1037
3525.8	0.8	0.0183
3545.2	0.3	0.0663
3555.47	0.16	0.1316
3562.87	0.07	0.4371
3614.38	0.07	0.3554
3635.2	0.5	0.0331
3667.42	0.08	0.0865
3675.23	0.04	1.8924
3679.2	0.5	0.0519
3685.98	0.15	0.8069
3705.3	0.5	0.0264
3712.07	0.18	0.1172
3719.1	0.6	0.0360
3730.11	0.05	0.0961
3730.35	0.10	0.1297
3734.0	0.9	0.0130
3767.43	0.09	0.0384
3779.94	0.07	0.4995
3787.85	0.08	0.0538
3800.79	0.07	0.1465
3838.1	0.5	0.0341
3853.72	0.09	0.1138
3857.8	0.3	0.0653
3867.15	0.20	0.0989
3880.1	0.3	0.0279
3889.53	0.08	0.1470
3897.11	0.19	0.0240
3905.8	0.7	0.0245
3913.2	0.3	0.0235
3930.06	0.05	0.8021
3937.49	0.18	0.0187
3952.24	0.09	0.0533
3972.64	0.21	0.0725
3989.9	0.4	0.0346
4021.85	0.18	0.0831
4030.26	0.04	1.0038
4049.99	0.05	0.6772
4056.1	0.6	0.0269
4067.4	0.6	0.0307
4071.5	0.4	0.0432
4083.23	0.11	0.0355
4090.79	0.15	0.0322
4119.4	0.9	0.0183
4140.07	0.07	0.4803
4191.04	0.10	0.2267
4216.08	0.20	0.0898
4237.6	0.5	0.0365
4250.6	0.5	0.0768
4253.6	0.4	0.1057
4283.77	0.05	0.8886
4295.55	0.12	0.0427
4305.2	0.3	0.0682
4317.5	0.3	0.0562
4352.19	0.08	0.1066
4375.31	0.19	0.1172
4428.24	0.19	0.0817
4452.3	0.9	0.0144
4466.2	0.6	0.0250
4504.7	0.3	0.1119
4507.9	0.5	0.0384
4604.0	0.4	0.0211
4609.3	0.4	0.0317
4629.3	0.3	0.0293
4646.56	0.13	0.2723
4715.16	0.06	0.5764
4729.19	0.15	0.0399
4746.06	0.11	0.2805
4805.03	0.16	0.1422
4823.91	0.11	0.0528
4841.20	0.19	0.0264
4858.84	0.03	3.0836
4912.8	0.4	0.0197
4919.54	0.11	0.0634
4949.02	0.10	0.5620
4968.6	0.4	0.0860
4977.14	0.14	0.5091
5029.6	0.9	0.0183
5044.89	0.11	0.0509
5068.80	0.17	0.2147
5078.92	0.12	0.0451
5109.22	0.15	0.2094
5113.8	0.9	0.0235
5130.7	0.3	0.0672
5140.3	0.6	0.0379
5145.25	0.10	0.2839
5152.30	0.10	0.0898
5169.2	0.9	0.0168
5224.0	0.4	0.0456
5228.6	0.7	0.0192
5268.79	0.05	0.5908
5277.35	0.15	0.0408
5287.3	0.6	0.0403
5292.69	0.13	0.0716
5312.95	0.04	3.6215
5362.67	0.11	0.0927
5384.52	0.13	0.0375
5409.4	0.6	0.0423
5436.00	0.04	1.2632
5458.74	0.10	0.1532
5469.4	0.6	0.0327
5492.1	0.6	0.0327
5546.69	0.11	0.1378
5553.0	0.4	0.0471
5566.4	0.8	0.0293
5585.2	0.6	0.0336
5617.07	0.12	0.1489
5621.48	0.11	0.2541
5631.99	0.22	0.0226
5641.65	0.25	0.1037
5655.5	0.5	0.0567
5682.5	0.7	0.0322
5701.76	0.14	0.0663
5754.36	0.17	0.0413
5817.35	0.05	7.2959
5843.7	0.7	0.0504
5887.1	0.6	0.0451
5901.6	0.6	0.0432
5935.0	0.9	0.0240
5956.75	0.12	0.1201
5973.14	0.05	1.7675
5994.0	0.4	0.0596
6030.34	0.14	0.0831
6105.38	0.06	4.7070
6111.6	0.4	0.0711
6141.42	0.23	0.1138
6160.0	0.7	0.0355
6258.74	0.15	0.0749
6279.0	0.9	0.0183
6371.2	0.9	0.0264
6391.9	0.5	0.0528
6401.2	0.7	0.0370
6408.0	0.5	0.0509
6499.0	0.8	0.0312
6516.2	0.9	0.0207
6561.7	0.8	0.0379
6576.8	0.6	0.0706
6583.98	0.06	5.2546
6597.76	0.19	0.1681
6617.5	0.9	0.0288
6644.2	0.9	0.0211
6752.6	0.8	0.0279
6872.8	0.8	0.0303
6892.0	0.9	0.0221
6940.3	0.8	0.0255
6947.6	0.4	0.0639
7050.1	0.9	0.0207
7264.18	0.06	0.4467
7697.30	0.06	2.4832
8120.75	0.07	8.5014
8533.71	0.07	47.8386
8998.63	0.07	100.0000
67.42	0.20	2.6618
159.46	0.20	0.0146
191.16	0.08	0.0518
215.51	0.09	0.0307
277.0	0.5	0.0299
282.99	0.05	65.6958
355.85	0.14	0.0235
373.07	0.05	0.3455
394.33	0.05	0.1432
477.6	0.5	0.0275
514.33	0.14	0.0558
529.27	0.03	0.4345
546.3	0.3	0.0113
588.59	0.05	0.1885
625.60	0.17	0.0243
629.86	0.25	0.0162
650.1	0.4	0.0162
651.14	0.25	0.0405
656.02	0.04	1.6497
701.22	0.11	0.0494
780.4	0.3	0.0170
806.0	0.3	0.0154
816.70	0.04	3.1311
820.90	0.10	0.0704
841.2	0.1	0.1181
848.54	0.13	0.0469
888.0	0.3	0.0186
900.2	0.3	0.0210
902.27	0.07	0.1028
908.59	0.04	0.6197
938.62	0.04	1.3172
947.90	0.09	0.0663
977.12	0.18	0.0243
980.81	0.25	0.0194
982.6	0.4	0.0113
998.0	0.4	0.0113
1015.28	0.24	0.0235
1021.06	0.08	0.0769
1024.27	0.07	0.0987
1032.25	0.04	0.4903
1039.8	0.3	0.0210
1065.01	0.05	0.2662
1073.52	0.06	0.1497
1089.65	0.22	0.0299
1099.67	0.04	2.2330
1107.71	0.09	0.0550
1116.46	0.25	0.0340
1118	1	0.0558
1132.40	0.04	0.4765
1146.69	0.16	0.0558
1154.9	0.3	0.0332
1185.29	0.04	4.2557
1188.18	0.12	0.0380
1195.3	0.4	0.0194
1204.2	0.3	0.0227
1215.35	0.05	0.1618
1233.4	0.3	0.0340
1244.39	0.18	0.0542
1253.23	0.20	0.0461
1315.2	0.4	0.0162
1342.3	0.4	0.0210
1377.3	0.4	0.0186
1387.6	0.4	0.0170
1415.43	0.10	0.0728
1434.20	0.23	0.0332
1446.71	0.06	0.1683
1454.80	0.12	0.0704
1488.0	0.3	0.0275
1502.01	0.10	0.0623
1536	1	0.0494
1542.42	0.07	0.2023
1580.03	0.20	0.0372
1587.77	0.23	0.0388
1601.9	0.4	0.0186
1610	1	0.1650
1621.86	0.08	0.1634
1633.08	0.20	0.0566
1645.0	0.3	0.0283
1662	1	0.1723
1665	1	0.0744
1685.54	0.10	0.0914
1716.46	0.25	0.0510
1721.5	0.5	0.0210
1729.74	0.08	0.1642
1750.9	0.6	0.0170
1760.2	0.4	0.0283
1778.83	0.12	0.0882
1795.61	0.24	0.0405
1819.7	0.6	0.0202
1840.94	0.05	0.3867
1843.87	0.17	0.0930
1864.55	0.18	0.0647
1877.1	0.4	0.0316
1931.2	0.7	0.0186
1943.0	0.5	0.0186
1959.71	0.07	0.1432
1998.10	0.11	0.1165
2012.47	0.22	0.0655
2045.32	0.05	0.3851
2085.7	0.3	0.0502
2088.26	0.25	0.0639
2093.10	0.21	0.0655
2099.27	0.07	0.2702
2108.99	0.18	0.0906
2111.6	0.4	0.0380
2115.2	0.3	0.0396
2123.90	0.03	11.7799
2126.9	0.3	0.0963
2207.0	0.3	0.0696
2229.84	0.20	0.0777
2282.66	0.14	0.0566
2301.3	0.4	0.0227
2306.3	0.5	0.0194
2315.35	0.16	0.0663
2340.56	0.22	0.0372
2347.5	0.4	0.0227
2351.3	0.4	0.0243
2356.6	0.3	0.0299
2387.21	0.14	0.0761
2406.05	0.06	0.2621
2429.15	0.14	0.0898
2432.2	0.4	0.0316
2436.14	0.13	0.1084
2455.5	0.6	0.0170
2460.7	0.4	0.0372
2463.1	0.7	0.0202
2482.07	0.18	0.0890
2483.6	0.7	0.0259
2488.84	0.12	0.0939
2510.0	0.3	0.0429
2575.63	0.14	0.0720
2579.84	0.15	0.0736
2611.73	0.16	0.0817
2620.7	0.5	0.0283
2634.0	0.4	0.0307
2639.44	0.06	0.3155
2644.23	0.22	0.0494
2676.5	0.5	0.0243
2684.58	0.25	0.0413
2698.22	0.22	0.0761
2703.38	0.19	0.1011
2707.58	0.09	0.2104
2759.38	0.19	0.1108
2764.69	0.16	0.1294
2771.4	0.7	0.0202
2778.9	0.4	0.0356
2783.80	0.09	0.1950
2795.3	0.4	0.0380
2802.7	0.4	0.0324
2816.95	0.14	0.1173
2823.07	0.16	0.0955
2856.48	0.13	0.1076
2861.95	0.04	0.5332
2903.0	0.7	0.0218
2914.5	0.7	0.0202
2933.80	0.12	0.2395
2947.5	0.7	0.0202
2977.79	0.25	0.0558
3000.2	0.5	0.0291
3012.66	0.11	0.2338
3027.02	0.18	0.0858
3054.36	0.18	0.0744
3062.16	0.10	0.1416
3077.5	0.3	0.0485
3082.21	0.21	0.0631
3104.6	0.8	0.0380
3106.8	0.4	0.1052
3129.1	0.6	0.0348
3132.05	0.08	0.4126
3144.7	0.7	0.3309
3164.49	0.24	0.0680
3180.8	0.4	0.0405
3213.9	0.3	0.0518
3231.47	0.09	0.1926
3242.59	0.11	0.1513
3254.8	0.6	0.0227
3305.30	0.14	0.1311
3328.6	0.6	0.0283
3347.7	0.4	0.0518
3359.5	0.3	0.0307
3369.1	0.4	0.0429
3380.29	0.21	0.1926
3382.3	0.7	0.0647
3385.92	0.05	0.7468
3391.6	0.3	0.0566
3398.6	0.3	0.0939
3415.04	0.06	0.4086
3525.1	0.9	0.0162
3531.51	0.20	0.1618
3580.18	0.07	0.7929
3583.47	0.14	0.2508
3601.8	0.4	0.0518
3615.9	0.4	0.0453
3640.99	0.18	0.1578
3644.0	0.4	0.0728
3687.24	0.21	0.2427
3709.3	0.5	0.0971
3711.42	0.11	0.5502
3850.7	0.6	0.0429
3869.83	0.12	0.3083
3949.97	0.09	0.4539
3974.37	0.22	0.1125
4043.33	0.14	0.2152
4081.6	0.3	0.1327
4108.52	0.08	0.8495
4111.5	0.4	0.0850
